,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
3222,s3223,Movie,Joshua: Teenager vs. Superpower,Joe Piscatella,[],['united states'],"May 26, 2017",2017,3,79 min,Documentaries,"Mobilized by teenage activist Joshua Wong, young citizens of Hong Kong take to the streets in a bid to preserve their history of autonomy from China."
3223,s3224,TV Show,Journey of an African Colony,,['olasupo shasore'],[],"October 1, 2020",2018,3,1 Season,"Docuseries, International TV Shows",This docuseries delves into the untold stories and unsung heroes that paved Nigeria's road to independence. Based on the books by host Olasupo Shasore.
3224,s3225,Movie,Journey to Greenland,Sébastien Betbeder,"['thomas blanchard', 'thomas scimeca', 'françois chattot']",['france'],"January 29, 2017",2016,3,99 min,"Comedies, International Movies","When they flee Paris for a remote village in Greenland, two part-time actors become immersed in the archaic Inuit culture and forge unexpected bonds."
3225,s3226,Movie,Joy,Sudabeh Mortezai,"['anwulika alphonsus', 'mariam precious sanusi', 'angela ekeleme']",['other'],"May 24, 2019",2019,3,101 min,"Dramas, Independent Movies, International Movies","Close to paying off her debts, a Nigerian sex worker in Austria coaches a reluctant novice, and assesses the risks of taking a faster path to freedom."
3226,s3227,TV Show,JU-ON: Origins,,"['yoshiyoshi arakawa', 'yuina kuroshima', 'ririka']",['japan'],"July 3, 2020",2020,3,1 Season,"International TV Shows, TV Horror, TV Mysteries",A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.
3227,s3228,TV Show,Juana Brava,,"['elisa zulueta', 'alejandro trejo', 'lucas balmaceda']",['other'],"March 20, 2017",2015,3,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","After many years away, a woman returns to her hometown, where her mayor father presides over a corrupt, lawless and rundown municipality."
3228,s3229,TV Show,Juana Inés,,"['arcelia ramírez', 'arantza ruiz', 'hernán del riego']",['mexico'],"January 27, 2017",2016,3,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","Juana Inés de la Cruz, a powerful feminist nun involved in a forbidden love affair with a woman, faces oppression in 17th-century Mexico."
3229,s3230,Movie,Juanita,Clark Johnson,"['alfre woodard', 'adam beach', 'latanya richardson jackson']",['united states'],"March 8, 2019",2019,3,90 min,"Dramas, Independent Movies, Romantic Movies","Burdened by troubles in life and love, a mother of three grown children searches for hope and healing on an impromptu trip to Paper Moon, Montana."
3230,s3231,Movie,Judah Friedlander: America Is the Greatest Country in the United States,Judah Friedlander,['judah friedlander'],['united states'],"October 31, 2017",2017,3,84 min,Stand-Up Comedy,"Deadpan comic and self-proclaimed world champion Judah Friedlander performs over several nights in New York, explaining why America is No. 1."
3231,s3232,Movie,Judd Apatow: The Return,Marcus Raboy,['judd apatow'],['united states'],"December 12, 2017",2017,3,70 min,Stand-Up Comedy,"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more."
3232,s3233,Movie,Judge Singh LLB,Atharv Baluja,"['ravinder grewal', 'b.n. sharma', 'sardar sohi']",['india'],"October 1, 2018",2015,3,137 min,"Comedies, Dramas, International Movies","Framed by a politician for committing murder, a lower-class boy hires the only counsel he can afford: a lawyer with no courtroom experience."
3233,s3234,Movie,Judwaa,David Dhawan,"['salman khan', 'karisma kapoor', 'rambha']",['india'],"December 31, 2019",1997,3,133 min,"Comedies, International Movies, Romantic Movies","Separated at birth, a pair of identical twins unexpectedly reunite as adults and embark on a madcap mission to take down a common enemy from their past."
3234,s3235,Movie,Judwaa 2,David Dhawan,"['varun dhawan', 'jacqueline fernandez', 'tapsee pannu']",['india'],"March 1, 2018",2017,3,145 min,"Action & Adventure, Comedies, International Movies","Separated at birth, twins Raja and Prem couldn't be more different. But when fate puts them both in London, they start being mistaken for each other."
3235,s3236,Movie,Judy Moody and the Not Bummer Summer,John Schultz,"['jordana beatty', 'heather graham', 'parris mosteller']",['united states'],"August 8, 2019",2011,3,91 min,"Children & Family Movies, Comedies","In this family film, never-dull third-grader Judy Moody embarks on a summer adventure with her brother, Stink, and always-up-for-fun Aunt Opal."
3236,s3237,Movie,Jugaad,Susannah Heath-Eves,[],[],"September 15, 2018",2017,3,52 min,Documentaries,"Following the stories of five diverse individuals, this documentary offers a glimpse into the indomitable tenacity of several Mumbai residents."
3237,s3238,Movie,Julie & Julia,Nora Ephron,"['meryl streep', 'amy adams', 'stanley tucci']",['united states'],"January 1, 2021",2009,3,123 min,"Comedies, Dramas","In this heartwarming tale, Julie Powell decides to spice up her uneventful life by cooking all 524 recipes outlined in Julia Child's classic cookbook."
3238,s3239,TV Show,Julie and the Phantoms,Kenny Ortega,"['madison reyes', 'charlie gillespie', 'owen patrick joyner']",['united states'],"September 10, 2020",2020,2,1 Season,"Kids' TV, TV Comedies","Julie lost her passion for music when she lost her mom. But when three ghostly guys appear and lift her spirits, they decide to start a band together!"
3239,s3240,TV Show,Julie's Greenroom,,"['julie andrews', 'giullian yao gioiello', 'jennifer barnhart']",['united states'],"March 17, 2017",2017,1,1 Season,Kids' TV,Adorable puppets stage their own musical under the watchful eye of mentor Julie Andrews in this original kids' series from the Jim Henson Company.
3240,s3241,TV Show,Julius Jr.,,"['elizabeth daily', 'julie lemieux', 'athena karkanis']",['united states']," November 3, 2015",2014,1,2 Seasons,Kids' TV,Paul Frank's fun artwork comes to life in this show that follows monkey Julius Jr. and his friends as they explore the world and help each other out.
3241,s3242,TV Show,Juman,,"['nour al ghandour', 'muhanad al-hamdi', 'huda el khateib']",['other'],"December 8, 2020",2019,2,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Despite their estranged families, Juman and Hisham fall in love and get married but their different outlooks on life soon threaten their relationship."
3242,s3243,TV Show,Jumping Girl,,"['luna', 'u-kwon', 'ha-na jung']",['south korea'],"April 28, 2017",2015,3,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","Sang-ah would do anything to shield pop star Ah-shin from rabid fans. But after an act of protection gone wrong, it looks like she's the crazy one."
3243,s3244,Movie,Jumping the Broom,Salim Akil,"['angela bassett', 'paula patton', 'laz alonso']",['united states'],"November 1, 2020",2011,3,113 min,"Comedies, Romantic Movies","After a whirlwind romance, a couple rushes to say ""I do"" at the bride's family estate on Martha's Vineyard, where their relations meet — and clash."
3244,s3245,Movie,Junebug,Phil Morrison,"['amy adams', 'embeth davidtz', 'ben mckenzie']",['united states'],"March 1, 2019",2005,3,107 min,"Comedies, Dramas, Independent Movies","When a big-city art dealer travels to North Carolina to meet her new husband's small-town family, their trip gives rise to a multitude of problems."
3245,s3246,Movie,Jupiter Ascending,"Lana Wachowski, Lilly Wachowski","['mila kunis', 'channing tatum', 'sean bean']","['united states', 'australia']","August 1, 2019",2015,3,128 min,"Action & Adventure, Sci-Fi & Fantasy",A young impoverished woman learns she's been predestined to change the fate of the universe after a genetically engineered hunter tracks her down.
3246,s3247,TV Show,Jurassic World Camp Cretaceous,,"['paul-mikél williams', 'jenna ortega', 'sean giambrone']",['united states'],"September 18, 2020",2020,3,1 Season,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Six teens invited to attend a state-of-the-art adventure camp on Isla Nublar must band together to survive when the dinosaurs break out of captivity.
3247,s3248,Movie,Just Another Christmas,Roberto Santucci,"['leandro hassum', 'elisa pinheiro', 'danielle winits']",['brazil'],"December 3, 2020",2020,3,101 min,"Comedies, International Movies","Stuck in a time loop where it's forever Christmas, a family man who hates the holiday starts to learn valuable lessons about what's important in life."
3248,s3249,Movie,Just Another Love Story,Ole Bornedal,"['anders w. berthelsen', 'rebecka hemse', 'nikolaj lie kaas']",['other'],"May 5, 2009",2007,3,104 min,"Dramas, International Movies","When he causes a car accident that leaves a young woman with amnesia, a man finds himself telling incredible lies to make her and her family happy."
3249,s3250,Movie,Just Friends,Roger Kumble,"['anna faris', 'ty olsson', 'julie hagerty']","['germany', 'united states', 'canada']","September 1, 2019",2005,3,94 min,"Comedies, Romantic Movies","Years after high school, a once-portly nice guy comes home for the holidays and reunites with a former crush he still has feelings for."
3250,s3251,Movie,Just Love,"Andy Caballero, Diego Corsini","['franco masini', 'yamila saud', ""victorio d'alessandro""]",['argentina'],"January 24, 2019",2018,3,96 min,"Dramas, International Movies, Music & Musicals","Inspired by his love affair with a conservative lawyer, the lead singer of a struggling garage band pens a hit song that propels him to fame."
3251,s3252,Movie,Just The Way You Are,Theodore Boborol,"['enrique gil', 'liza soberano', 'yves flores']",['philippines'],"December 10, 2020",2016,2,107 min,"International Movies, Romantic Movies",An overconfident teen bets he can make a homely transfer student fall in love with him in 30 days — but the wager starts to play games with his heart.
3252,s3253,TV Show,Just You,,"['aaron yan', 'puff kuo', 'katherine wang']",['taiwan'],"November 1, 2016",2013,3,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","When her uptight new boss and landlord starts a war on office romances, plucky Liang-liang quickly starts looking for ways to get him to lighten up."
3253,s3254,Movie,Justice,Richard Gabai,"['nathan parsons', 'jamie-lynn sigler', 'ellen hollman']",['united states'],"February 1, 2020",2017,3,92 min,Movies,"A U.S. Marshal arrives at a small town in Nevada, only to learn that his preacher brother is dead after standing up to the town's mayor and outlaws."
3254,s3255,TV Show,Justice in the City,,"['chris tong', 'shaun chen', 'emily lim']",[],"October 1, 2017",2012,3,1 Season,"International TV Shows, TV Dramas","Repeatedly on opposite sides of civil cases, two lawyers fall in love outside the courtroom, but circumstances hinder their romance from blossoming."
3255,s3256,Movie,"Justice, My Foot!",Johnnie To,"['stephen chow', 'anita mui', 'carrie ng']",['hong kong'],"August 31, 2018",1992,3,95 min,"Action & Adventure, Comedies, International Movies",Slick lawyer Sung fears he's been cursed with bad karma and considers giving up his practice – until he's approached by a widow accused of murder.
3256,s3257,Movie,Justin Bieber: Never Say Never,Jon M. Chu,"['justin bieber', 'ludacris', 'usher raymond']",['united states'],"January 1, 2018",2011,2,106 min,"Documentaries, Music & Musicals","Teen idol Justin Bieber provides personal snapshots from throughout his career, culminating with scenes from his triumphant 2010 concert tour."
3257,s3258,Movie,Justin Timberlake + the Tennessee Kids,Jonathan Demme,['justin timberlake'],['united states'],"October 12, 2016",2016,3,90 min,Music & Musicals,"On the final nights of a world tour, director Jonathan Demme captures what makes the show soar: gifted musicians, deft dancers and a magnetic star."
3258,s3259,TV Show,Justin Time,,"['gage munroe', 'scott mccord', 'jenna warren']",['canada'],"April 1, 2016",2012,1,2 Seasons,Kids' TV,"In Justin's dreams, he and his imaginary friends Olive and Squidgy travel around the world learning about nature and other cultures."
3259,s3260,TV Show,Justin Time GO!,,"['drew davis', 'scott mccord', 'jenna warren']",[],"June 24, 2016",2016,1,1 Season,Kids' TV,"A young boy's imagination takes him throughout the world and history, where he learns life lessons and has tons of fun with two make-believe friends."
3260,s3261,Movie,Justine,Stephanie Turner,"['stephanie turner', 'glynn turman', 'daisy prescott']",['united states'],"March 13, 2020",2019,3,106 min,"Dramas, Independent Movies","A widowed, single mom takes a job caring for a young girl with spina bifida, and the two discover they have more in common than they realized."
3261,s3262,TV Show,K,,"['daisuke namikawa', 'daisuke ono', 'mikako komatsu']",['japan'],"December 1, 2016",2012,3,1 Season,"Anime Series, Crime TV Shows, International TV Shows","A young boy is wanted for a crime he has no recollection of committing and must go on the run, hunted by two powerful kings and their forces."
3262,s3263,Movie,K-19: The Widowmaker,Kathryn Bigelow,"['harrison ford', 'liam neeson', 'peter sarsgaard']","['united kingdom', 'germany', 'canada']","November 21, 2019",2002,3,138 min,"Action & Adventure, Dramas","On board Russia's first nuclear ballistic submarine, Capt. Vostrikov must race against time to prevent a Chernobyl-like explosion."
3263,s3264,TV Show,K-On!,,"['aki toyosaki', 'ayana taketatsu', 'chika fujito']",['japan'],"November 15, 2019",2010,3,2 Seasons,"Anime Series, Teen TV Shows","When they're not gorging themselves on sugary snacks, four aspiring high school musicians crank out catchy tunes as members of the Light Music Club."
3264,s3265,Movie,K-on! the movie,Naoko Yamada,"['aki toyosaki', 'yoko hikasa', 'satomi sato']",['japan'],"November 15, 2019",2011,3,110 min,"Anime Features, Music & Musicals",The seniors in Sakuragaoka High School's music club live out the graduation trip of their dreams when they celebrate by performing in London.
3265,s3266,TV Show,K-POP Extreme Survival,,"['jung eun kim', 'yu-hwan park', 'eun-ah go']",['south korea'],"December 15, 2016",2012,3,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Seung Yeon decides to chase her dream of becoming a K-pop star and audition for a popular group. There's only one catch: It's a boy band.
